"Host.IpAddress";"Host.Fqdn";"SoftName";"SoftVersion";"SoftVulner";"CVE";"SeverityRating"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Google Chrome";"149.0.7827.54";"Смешение типов";"CVE-2026-11662";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Google Chrome";"149.0.7827.54";"Уязвимость Google Chrome";"CVE-2026-11688";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Google Chrome";"149.0.7827.54";"Уязвимость Google Chrome";"CVE-2026-11688";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Google Chrome";"149.0.7827.54";"Уязвимость Google Chrome";"CVE-2026-11696";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Google Chrome";"149.0.7827.54";"Уязвимость Google Chrome";"CVE-2026-11696";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Google Chrome";"149.0.7827.54";"Целочисленное переполнение";"CVE-2026-11640";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Google Chrome";"149.0.7827.54";"Целочисленное переполнение";"CVE-2026-11640";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Google Chrome";"149.0.7827.54";"Целочисленное переполнение";"CVE-2026-11678";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Google Chrome";"149.0.7827.54";"Целочисленное переполнение";"CVE-2026-11678";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Google Chrome";"149.0.7827.54";"Чтение за пределами границ";"CVE-2026-11665";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Google Chrome";"149.0.7827.54";"Чтение за пределами границ";"CVE-2026-11665";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Google Chrome";"149.0.7827.54";"Чтение за пределами границ";"CVE-2026-11667";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"Google Chrome";"149.0.7827.54";"Чтение за пределами границ";"CVE-2026-11667";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Внедрение команд";"CVE-2020-9862";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Выполнение произвольного кода";"CVE-2019-8801";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Выполнение произвольного кода";"CVE-2020-3899";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Выполнение произвольного кода";"CVE-2021-30779";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Выполнение произвольного кода";"CVE-2021-30835";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Выполнение произвольного кода";"CVE-2021-30847";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Запись за пределами границ";"CVE-2020-11764";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Запись за пределами границ";"CVE-2020-27912";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Запись за пределами границ";"CVE-2020-9789";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Запись за пределами границ";"CVE-2020-9790";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Запись за пределами границ";"CVE-2020-9871";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Запись за пределами границ";"CVE-2020-9872";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Запись за пределами границ";"CVE-2020-9874";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Запись за пределами границ";"CVE-2020-9876";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Запись за пределами границ";"CVE-2020-9879";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Запись за пределами границ";"CVE-2020-9936";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Запись за пределами границ";"CVE-2020-9937";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Запись за пределами границ";"CVE-2020-9983";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Использование после освобождения";"CVE-2019-8846";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Использование после освобождения";"CVE-2020-13630";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Использование после освобождения";"CVE-2020-27917";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Использование после освобождения";"CVE-2020-27918";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Использование после освобождения";"CVE-2020-7463";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Использование после освобождения";"CVE-2020-9783";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Использование после освобождения";"CVE-2020-9893";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Использование после освобождения";"CVE-2020-9895";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Использование после освобождения";"CVE-2020-9926";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Использование после освобождения";"CVE-2020-9947";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Использование после освобождения";"CVE-2020-9951";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Использование после освобождения";"CVE-2020-9981";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Использование после освобождения";"CVE-2022-26717";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Межсайтовое выполнение сценариев";"CVE-2019-8625";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Межсайтовое выполнение сценариев";"CVE-2019-8719";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Межсайтовое выполнение сценариев";"CVE-2019-8762";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Межсайтовое выполнение сценариев";"CVE-2019-8764";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Межсайтовое выполнение сценариев";"CVE-2020-3867";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Межсайтовое выполнение сценариев";"CVE-2020-3902";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Межсайтовое выполнение сценариев";"CVE-2020-9843";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Межсайтовое выполнение сценариев";"CVE-2021-1825";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Несанкционированный доступ";"CVE-2020-3861";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Обход ограничений безопасности";"CVE-2020-9910";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Обход ограничений безопасности";"CVE-2020-9915";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Отказ в обслуживании";"CVE-2019-8741";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Отказ в обслуживании";"CVE-2020-3862";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Ошибка логики";"CVE-2019-8813";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Ошибка логики";"CVE-2020-10002";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Ошибка логики";"CVE-2020-3864";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Ошибка логики";"CVE-2020-3885";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Ошибка логики";"CVE-2020-3887";"low"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Ошибка логики";"CVE-2020-9802";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Ошибка логики";"CVE-2020-9805";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Ошибка логики";"CVE-2020-9850";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Ошибка логики";"CVE-2020-9925";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Ошибка логики";"CVE-2022-26773";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Ошибка логики";"CVE-2022-26774";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Ошибка сегментации";"CVE-2020-13435";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Ошибка смещения на единицу";"CVE-2020-11765";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Переполнение буфера";"CVE-2019-8745";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Переполнение буфера";"CVE-2020-3846";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Переполнение буфера";"CVE-2020-3909";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Переполнение буфера";"CVE-2020-3910";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Переполнение буфера";"CVE-2020-3911";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Переполнение буфера";"CVE-2020-9883";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Переполнение буфера";"CVE-2020-9919";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Переполнение буфера";"CVE-2021-30785";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Переполнение буфера";"CVE-2022-22629";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение данных";"CVE-2020-13631";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение кучи";"CVE-2022-22612";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8707";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8710";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8726";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8728";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8733";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8734";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8735";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8743";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8749";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8750";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8751";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8752";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8756";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8763";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8765";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8766";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8773";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8782";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8783";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8784";"medium"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8808";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8811";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8812";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8814";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8815";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8816";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8819";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8820";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8821";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8822";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8823";"high"
"10.104.103.34";"PC-04-304-01.utmn.ru";"iTunes";"12.9.6.3";"Повреждение памяти";"CVE-2019-8825";"high"
